ori,trip,f_size,mrt_km_o,cycle_km_o,smooth_entro_o,ori_far_pc1,ori_far_pc2
11629,15,0.818181818,3.43,0,0.67880233,0.112460031,0.161870402
11757,6,0.681818182,3.31,0,0.356207187,0.08338704,0.076713102
11758,38,5.363636364,2.75,0,0.623006094,0.086885127,0.086959301
11761,5,0.863636364,2.08,0,0.638494704,0.256047215,-0.162802903
11764,2,0.318181818,0.98,0,0,0.064030958,0.020017467
11766,26,3.045454545,0.15,0,0.460391111,0.217833617,0.470518726
11767,12,1.5,0.53,0,0.159587629,0.364464163,-0.22459483
11768,1,0.227272727,1.72,0,0.341655382,0.110361179,0.155722683
11769,2,0.181818182,1.59,0,0.327103576,0.278717096,0.648851687
11770,18,2.818181818,1.72,0,0.249294399,1.11504441,1.801785615
11771,23,3.090909091,1.94,0,0.277246154,0.282440753,-0.185309698
11773,52,9.954545455,1.14,0,0.500698736,-2.219890491,-0.172890681
11790,55,5.863636364,0.59,0,0.673609559,0.898311056,2.301059279
11794,40,4.227272727,0.15,0,0.519758975,0.579851671,1.530900837
11798,11,1.363636364,2.86,0,0.542121726,0.282145171,0.658892814
11799,10,0.5,3.1,0,0.267155391,0.269769069,0.622642144
11800,3,0.272727273,1.48,0,0,0.066596222,0.027531346
11937,0,0,3.14,0,0.356207187,0.055680436,-0.004441932
11938,4,1.045454545,2.95,0,0.311503047,0.069297329,0.035443122
11940,17,1.5,1.92,0,0.427981204,0.333079482,-0.221745125
11941,47,5.136363636,1.71,0,0.500698736,0.745195357,-0.520147525
11943,56,6.136363636,2.08,0,0.708059161,0.409637828,0.086440365
11944,27,3.818181818,2.38,0,0.250349368,0.602097377,-0.306173085
11945,4,0.681818182,0.58,0,0.356207187,0.135266206,0.228671654
11946,5,0.409090909,0.63,0,0.564575034,0.14764924,0.26494263
11947,4,0.363636364,0.75,0,0,0.18393068,0.342692904
11948,4,0.227272727,0.82,0,0.356207187,0.604389335,1.602773772
11949,12,1.863636364,1.21,0,0.327103576,0.133862596,0.22456036
11950,4,0.272727273,1.48,0,0.1246472,0.086312825,0.08528298
11951,11,1.5,1.82,0,0,0.120289282,0.184802951
11971,58,5.5,0.45,0,0.327103576,0.466634671,1.199278477
11979,1,0.0909,3.27,0,0,0.05465525,-0.00744479
12121,3,0.409090909,2.07,0,0.250349368,0.054557271,-0.007731777
12123,16,1.590909091,1.05,0,0.450840361,0.165022108,-0.093153882
12124,50,5.136363636,2.28,0,0.500698736,1.385943697,-1.027357609
12125,6,0.409090909,2.68,0,0.488342455,0.695111714,1.868507445
12126,2,0.181818182,3,0,0.282287517,0.157524623,0.293868477
12128,18,3.636363636,1.21,0,0.492657235,0.631357598,1.34849355
12129,13,2.363636364,1.33,0,0.356207187,1.074417241,-0.286157144
12131,10,1.5,2.25,0,0,0.142686272,-0.076063331
12135,49,9.727272727,1.45,0,0.210758096,-1.37053272,-0.111474086
12137,51,5.636363636,0.56,0,0.327103576,-0.80323094,-0.070452806
12145,30,3,1.19,0,0.460109973,0.164049096,0.374205655
12146,33,3.681818182,1.14,0,0.445839305,-1.469521304,-0.033970389
12302,9,0.954545455,1.43,0,0,0.246700832,0.555073287
12305,41,6.363636364,1.7,0,0.515232091,0.260822782,0.47804784
12306,3,0.136363636,1.55,0,0,0.074503627,-0.023892511
12307,1,0.0455,1.42,0,0.259879488,0.071616377,-0.021683295
12308,4,0.227272727,2.1,0,0.246328618,0.081639116,-0.029352321
12309,1,0.272727273,2.52,0,0.178103594,0.152073797,-0.083246316
12310,1,0.454545455,2.15,0,0.327103576,0.278998322,-0.180364235
12311,15,16.5,2.37,0,0,0.221365684,-0.136265887
12312,25,2.727272727,1.52,0,0.534310781,0.068540537,-0.005558437
12313,38,5.636363636,1.51,0,0.44193576,-0.031494627,0.471749992
12314,33,5.136363636,1.58,0,0.30421851,0.052030871,-0.008609293
12316,46,5.454545455,1.34,0,0.34585958,0.520039364,1.355705429
12319,32,3.727272727,1.15,0,0.327103576,-0.583524964,-0.047992646
12320,51,6.227272727,0.98,0,0.49113259,-0.677525737,0.005036492
12325,37,4.727272727,0.79,0,0.542121726,0.118720955,0.180209188
12326,3,0.545454545,0.8,0,0.534310781,0.092511566,-0.037671516
12327,25,2.863636364,0.7,0,0.327103576,0.267347042,1.434272187
12332,47,6.045454545,0.85,0,0.683310763,0.189319405,0.386998138
12333,55,4.636363636,0.46,0,0.222919653,0.277099007,0.644112164
12432,0,0,11.35,0,0,0.063917025,0.019683748
12462,0,0,8.24,0,0,0.056436793,-0.002226497
12482,2,0.181818182,1.34,0,0,0.294202283,0.694209135
12483,3,0.545454545,0.88,0,0.096810781,0.088906244,0.092879328
12484,16,2.909090909,0.52,0,0.645190286,0.414879035,1.047681755
12486,26,3.318181818,1.26,0,0.421712743,2.759282929,-2.078185639
12487,20,2.772727273,1.09,0,0.519758975,0.609453167,-0.433032471
12488,4,1,2.14,0,0,0.253144508,-0.16058186
12491,2,0.227272727,1.9,0,0.163551788,0.391152606,-0.266180516
12492,33,3.772727273,1.32,0,0.534310781,0.924987991,-0.67465147
12493,32,3.727272727,1.4,0,0.516078542,6.303632104,-4.790189619
12494,16,3.454545455,1.63,0,0,0.245340515,0.935143269
12495,47,8.318181818,2.08,0,0.542121726,-0.20987394,1.044131539
12496,26,4.272727273,2.31,0,0.545217487,0.100149362,0.130112172
12497,33,4.454545455,2.11,0,0.702350544,-0.004107062,0.005607956
12498,35,3.727272727,1.44,0,0.436138101,-0.636547655,0.071824794
12504,15,2.318181818,0.85,0,0.288983099,-0.057393622,0.108577455
12505,45,3.954545455,0.68,0,0.767854127,0.085097496,0.001600748
12514,54,7.181818182,0.2,0,0.390950867,0.379545729,0.944187451
12515,35,2.954545455,1.35,0,0.327103576,0.140997097,0.24545793
12516,26,5.363636364,1.66,0,0.227814574,0.218794353,0.473332803
12519,49,2.409090909,2.4,0,0,0.076392057,0.056224192
12612,1,0.136363636,11.82,0,0,0.297622149,0.704226218
12665,1,0.0455,0.59,0,0.34585958,0.086159741,-0.022056049
12666,46,8.954545455,0.49,0,0.843425486,0.684980887,-0.437247156
12667,41,10.54545455,0.87,0,0.519758975,1.962588304,-1.439580066
12668,41,8.954545455,0.78,0,0.261359537,0.912717022,-0.665262182
12669,14,3.090909091,0.58,0,0.455095089,1.144565118,-0.84266371
12670,3,0.636363636,1.11,0,0.564575034,0.117107829,0.031383416
12671,5,0.590909091,1.94,0,0.327103576,0.286885113,0.417461016
12672,13,1.318181818,1.34,0,0.534310781,0.185571013,0.048433468
12673,56,5.318181818,1,0,0.509188663,0.35199799,0.260728318
12674,4,0.636363636,2,0,0,0.201546948,-0.096982478
12675,2,0.227272727,2.67,0,0.449164457,0.053325769,0.058479036
12676,11,3.772727273,2.38,0,0.564575034,-0.5274019,-0.017818443
12677,5,0.681818182,2.45,0,0.351175272,0.082787983,0.664255905
12678,20,2.454545455,1.56,0,0.570221788,-0.282058925,0.145112786
12679,10,1.772727273,1.43,0,0.758039271,-0.558659604,-0.052767986
12680,21,3.227272727,1.2,0,0.356207187,0.120136556,0.24349138
12681,18,3.136363636,1.31,0,0.356207187,-0.851305952,-0.073929083
12683,10,1.409090909,1.26,0,0.577309294,-0.076932235,-0.017934545
12686,57,7.090909091,0.81,0,0.356207187,0.143909422,-0.076666119
12694,9,0.818181818,1.05,0,0.195475434,0.10038284,0.126495267
12695,4,0.681818182,1.69,0.16,0.163551788,0.065274722,0.02366056
12696,17,2.409090909,1.31,0.3,0.436138101,0.064690773,0.021950123
12697,2,0.454545455,1.75,0.23,0.356207187,0.057112518,-0.000247238
12847,29,4.272727273,0.54,0,0.259879488,0.16717013,-0.094797467
12848,38,5.227272727,0.26,0,0.522719074,0.530411425,-0.334999539
12850,44,4.181818182,0.65,0,0.489884394,0.406238261,1.003519695
12851,38,3.090909091,1.09,0,0.356207187,2.38744832,6.825507364
12852,34,3.909090909,0.9,0,0.458329176,1.917601965,5.449286857
12853,36,4.136363636,0.84,0,0.339976251,0.313868284,0.622746653
12855,23,2.727272727,1.45,0,0.356207187,-1.153442354,-0.095776401
12856,22,2.227272727,1.57,0,0.282287517,-0.289822521,-0.033328524
12857,32,2.772727273,1.76,0,0.342302301,0.025250169,-0.010545791
12858,35,4.318181818,1.95,0,0.704305476,0.225127542,0.629643588
12859,24,4.772727273,2.03,0,0.659420297,-1.361403815,-0.11081398
12860,53,7.454545455,2.33,0,0.210758096,-1.292863827,-0.127188273
12861,3,0.454545455,1.33,0,0.495349669,1.197283901,-0.883002159
12862,21,2.454545455,1.59,0,0.633320901,-0.44810206,-0.047213497
12863,30,5.181818182,1.38,0,0.80019784,-1.098383041,-0.078603996
12864,19,1.863636364,0.97,0,0.342302301,-0.011473162,0.102054299
12866,49,6.045454545,0.63,0,0.288983099,-0.619905347,0.11449245
12870,55,3.727272727,0.53,0,0.231542658,2.135250793,-0.710991614
12876,0,0,1.14,0,0.534310781,0.054821496,-0.006957841
12877,1,0.272727273,1.56,0,0,0.105072498,0.14023168
13000,2,0.0455,9.15,0,0,0.7707322,2.090006373
13030,48,4.5,0.61,0,0.520717273,0.374957639,0.27287024
13034,58,8.136363636,1.06,0,0.347339777,-0.144352623,-0.009907274
13036,47,10.40909091,1.47,0,0.391322043,-1.822057735,-0.144123613
13037,15,1.727272727,1.61,0,0.684604601,-0.236361788,-0.029462808
13039,20,2.181818182,1.77,0,0.782644085,-0.349421598,-0.037638101
13040,40,6.454545455,1.73,0,0.529136977,-0.897588204,-0.077275728
13041,28,4.5,1.62,0,0.63449215,-1.960021424,-0.171836857
13042,17,4.363636364,1.75,0,0.564575034,-1.756014595,-0.139951333
13043,1,0.136363636,1.64,0,0.563650708,0.015442852,0.030644429
13044,6,1.090909091,1.46,0,0.684604601,0.093400791,0.621147904
13045,23,3.681818182,0.99,0,0.519661866,-0.013083329,-0.034966228
13046,29,3.5,0.96,0,0.327103576,-0.20973574,0.137557531
13049,49,4.818181818,0.51,0,0.521043925,1.083091216,2.386112398
13050,0,0,0.62,0,0.115771329,0.066797591,0.028121174
13056,1,0.0909,0.69,0,0.267155391,0.102672529,0.133201963
13057,0,0,1.85,0,0,0.095280537,0.111550179
13210,17,1.090909091,1.12,0,0.257155976,0.054329052,-0.008400253
13211,5,0.5,0.95,0,0.436138101,1.073628486,2.060249167
13212,48,11.72727273,0.34,0,0.210758096,0.61032208,1.620151294
13214,50,7.363636364,0.45,0,0.694679554,0.284956752,-0.1658352
13217,5,1.636363636,1.49,0,0.801466171,0.201230853,-0.087547344
13219,0,0,2.29,0,0.78971913,-0.079053225,-0.018087912
13220,32,5.181818182,1.47,0,0.754474681,-0.705496499,-0.063385682
13221,50,7,1.04,0,0.317246075,-0.110763913,-0.648887655
13222,17,3.409090909,1.33,0,0.257155976,-0.056600741,-0.064817758
13224,5,0.363636364,1.53,0,0.356207187,0.235333162,0.521776403
13225,29,3.136363636,1.83,0,0.684638457,0.054490508,-0.007927334
13226,13,1.954545455,1.93,0,0.656265789,0.055993131,-0.003526022
13234,5,0.227272727,1.13,0,0.163551788,0.067684515,0.030719053
13235,42,22.95454545,0.06,0,0.791611921,0.09769033,0.118608672
13391,0,0,1.12,0,0.534310781,0.392768762,0.982918856
13392,9,1.227272727,0.92,0,0.70715253,0.096362958,0.114455206
13394,1,0.0455,2.17,0,0.452718825,0.087273804,0.088097768
13395,3,0.363636364,1.79,0,0.279323117,0.093774678,0.107139389
13396,45,10.40909091,1.35,0,0.569425636,0.288806775,-0.09396358
13397,46,6.363636364,1.23,0,0.834202035,0.926863386,-0.301393262
13398,25,4,1.35,0,0.272586314,0.077459155,-0.026153971
13400,1,0.0455,0.66,0,0.645799248,0.08276447,-0.029933507
13401,20,2.409090909,0.76,0,0.337490191,0.383749948,-0.260516278
13414,11,1.909090909,0.57,0,0.17292979,0.055307063,-0.005535573
13415,7,1.409090909,0.53,0,0.39580596,0.060859074,0.010726746
13574,9,1.590909091,2,0,0.210758096,0.250851191,0.567230047
13575,17,3.545454545,1.87,0,0,0.544364199,0.261741968
13576,8,1.454545455,1.83,0,0.356207187,1.407701518,-1.044005883
13577,1,0.818181818,1.42,0,0.417101018,2.316336477,-1.739259511
13578,31,6.045454545,0.9,0,0.545172627,1.165933365,0.493092705
13580,30,2.909090909,0.21,0,0.537123815,1.545690793,3.894471565
13581,23,2.363636364,1.16,0,0.674980382,0.222565785,0.484379652
13594,17,1.863636364,0.83,0,0.34585958,0.25848159,0.589580143
13595,4,0.227272727,0.81,0,0,0.055034732,-0.006333255
13756,0,0,1.66,0,0.406100331,0.084056948,0.07867532
13758,1,0.0455,1.04,0,0.272586314,0.150361498,0.272887066
13759,2,0.181818182,0.82,0,0.622353513,0.656718783,1.75605124
13760,34,4.727272727,0.66,0,0.411124858,2.488159356,7.120498677
13761,0,0,1.33,0,0.337490191,0.092404332,0.103125527
13938,0,0,2.95,0,0.307655555,0.100699311,0.127422236
13939,0,0,2.92,0,0.625857711,0.063133479,0.017388675
14115,1,0.136363636,3.95,0,0.702878179,0.132464539,0.22046533
14116,15,1.818181818,3.49,0,0.49113259,0.068276451,0.032452882
14117,2,0.136363636,3.18,0,0.336600982,0.060420073,0.009440873
14118,6,0.636363636,2.83,0,0.61531111,0.160090871,0.301385239
14119,43,3.545454545,2.74,0,0.62936191,0.679064178,1.821502828
14297,45,5.090909091,3.87,0,0.673201963,0.097394933,0.117743429
14298,3,0.363636364,2.7,0,0.860568803,0.277761096,0.64605148
14299,24,2.681818182,2.24,0,0.687691211,0.559422669,1.471062526
14300,5,0.636363636,1.96,0,0.584259552,1.31593928,3.686964946
14301,4,0.590909091,1.49,0,0.34585958,0.31492186,0.754898564
14477,16,1.727272727,3.36,0,0.34585958,0.065974505,0.025710285
14479,11,3.681818182,2.67,0,0.739589192,0.120933176,0.186688974
14480,4,0.954545455,2.46,0,0.590391699,0.520880815,1.31751097
14481,2,0.227272727,2.01,0,0.694679554,0.227605314,0.499140868
14482,0,0,2.7,0,0.41888271,0.065847376,0.025337913
14488,0,0,4.64,0,0,0.833841948,-0.604909913
14489,0,0,5.03,0,0,1.34999875,-0.999853874
14658,24,4.227272727,3.12,0,0.553622631,0.060882679,0.010795887
14659,37,5.136363636,2.9,0,0.327103576,0.065685985,0.024865185
14660,13,1.590909091,3.31,0,0.327103576,0.102173158,0.043843764
14661,0,0,2.39,0,0.654207152,0.066716648,0.027884086
14662,3,0.363636364,2.48,0,0.83776542,0.154716754,0.285643987
14665,1,0.0455,3.91,0,0,0.141877002,-0.075444109
14666,1,0.0455,4.14,0,0.355131716,0.506055225,-0.354099721
14667,5,1.545454545,4.18,0,0.288437774,0.89248397,-0.510788654
14668,1,0.227272727,4.86,0,0,1.331435814,-0.985650206
14669,0,0,5.35,0,0,1.807007247,-1.349539754
14846,12,1.954545455,3.85,0,0.710263433,0.292285504,0.688594724
14847,17,2.045454545,4.41,0,0.576875547,0.868792049,-0.281833351
14848,1,0.0909,5.28,0,0.356207187,1.925809983,-1.440443183
14849,0,0,5.41,0,0,0.28044458,-0.181470858
15025,1,0.136363636,4.75,0,0,0.268479819,-0.172315869
15026,0,0,4.26,0,0.288983099,0.983001553,-0.550515045
15027,3,0.409090909,4.74,0,0.288437774,1.908009179,-1.411315305
15028,1,0.181818182,4.88,0,0.712414374,0.99112351,-0.725255906
15203,7,0.409090909,3.92,0,0,0.119379312,-0.058229714
15205,0,0,4.82,0,0,1.245367029,-0.919793578
15206,4,0.227272727,4.57,0,0.356207187,2.003192552,-1.499653443
15207,0,0,4.7,0,0,0.309466704,-0.203677507
15383,1,0.0455,5.55,0,0,0.415934663,-0.285142823
15384,0,0,5.2,0,0,0.881161286,-0.641116908
15385,1,0.0455,5.12,0,0,0.399190812,-0.272331052
15386,0,0,4.94,0,0.356207187,0.501253422,-0.35042556
